Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,116.16000366210938,116.27999877929688,113.2699966430664,114.4000015258789,99.67842864990234,2159200
2017-01-04,114.83000183105469,116.45999908447266,114.66000366210938,115.5199966430664,100.65431213378906,2400800
2017-01-05,115.5,116.91000366210938,114.9000015258789,115.91999816894531,101.0028305053711,1689400
2017-01-06,116.05999755859375,117.31999969482422,115.80999755859375,117.19000244140625,102.10939025878906,1229400
2017-01-09,116.7699966430664,117.27999877929688,116.29000091552734,116.33000183105469,101.36004638671875,963000
2017-01-10,116.93000030517578,116.93000030517578,115.69999694824219,116.30000305175781,101.33393096923828,1061900
2017-01-11,116.33999633789062,116.58999633789062,114.55999755859375,115.9000015258789,100.98539733886719,2238800
2017-01-12,115.75,116.5999984741211,113.9000015258789,116.43000030517578,101.44720458984375,1243600
2017-01-13,117.0,117.5,116.3499984741211,116.87000274658203,101.8305892944336,1057800
2017-01-17,116.83999633789062,116.83999633789062,115.51000213623047,115.69000244140625,100.80243682861328,1197200
2017-01-18,116.0999984741211,117.3499984741211,115.01000213623047,117.25,102.16168212890625,1449100
2017-01-19,117.20999908447266,117.4000015258789,115.97000122070312,116.36000061035156,101.38619232177734,1191800
2017-01-20,116.62000274658203,116.93000030517578,115.77999877929688,116.66000366210938,101.64759826660156,1175900
2017-01-23,116.30000305175781,116.9800033569336,115.69000244140625,116.23999786376953,101.28165435791016,800200
2017-01-24,116.38999938964844,117.66999816894531,116.38999938964844,117.44000244140625,102.32722473144531,1047400
2017-01-25,118.2300033569336,120.36000061035156,117.79000091552734,120.1500015258789,104.68848419189453,1886900
2017-01-26,120.0,121.08000183105469,119.04000091552734,120.73999786376953,105.20259094238281,1472600
2017-01-27,120.77999877929688,120.80999755859375,119.88999938964844,120.30999755859375,104.8279037475586,1065100
2017-01-30,119.83000183105469,120.55000305175781,119.19000244140625,120.44000244140625,104.941162109375,1196200
2017-01-31,120.26000213623047,121.69000244140625,120.19999694824219,121.08000183105469,105.49880981445312,2246800
2017-02-01,121.5,122.27999877929688,120.8499984741211,120.9000015258789,105.34197235107422,2795600
2017-02-02,120.51000213623047,123.55000305175781,118.62000274658203,121.26000213623047,105.6556396484375,2059300
2017-02-03,121.73999786376953,122.06999969482422,119.3499984741211,119.94999694824219,104.51422882080078,1648200
2017-02-06,119.5,119.9000015258789,119.05000305175781,119.80999755859375,104.39225006103516,1120000
2017-02-07,120.26000213623047,120.4000015258789,118.66000366210938,118.7300033569336,103.45122528076172,1672600
2017-02-08,118.36000061035156,118.5199966430664,115.5999984741211,116.56999969482422,101.56917572021484,2019100
2017-02-09,116.94000244140625,119.02999877929688,116.18000030517578,118.58000183105469,103.32052612304688,1525400
