Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,179.08999633789062,182.6199951171875,176.8699951171875,182.6199951171875,144.70751953125,2751200
2017-01-04,182.91000366210938,184.1300048828125,181.5399932861328,184.0800018310547,145.8644561767578,1991700
2017-01-05,179.69000244140625,184.72999572753906,178.1699981689453,184.39999389648438,146.11798095703125,2186400
2017-01-06,183.5500030517578,188.10000610351562,182.60000610351562,186.8300018310547,148.04348754882812,2251400
2017-01-09,186.49000549316406,187.7899932861328,185.2899932861328,185.91000366210938,147.31451416015625,1954000
2017-01-10,185.1199951171875,185.89999389648438,183.64999389648438,184.19000244140625,145.95156860351562,2666100
2017-01-11,183.6999969482422,184.47999572753906,181.57000732421875,181.99000549316406,144.2082977294922,2151700
2017-01-12,181.61000061035156,183.22000122070312,181.11000061035156,183.08999633789062,145.07997131347656,1243200
2017-01-13,182.8699951171875,184.97000122070312,182.47999572753906,184.00999450683594,145.8089599609375,1740400
2017-01-17,184.3699951171875,186.75999450683594,184.13999938964844,185.3300018310547,146.85488891601562,1888500
2017-01-18,185.0,187.1699981689453,184.72000122070312,186.57000732421875,147.83743286132812,1330300
2017-01-19,185.52000427246094,185.66000366210938,182.72999572753906,182.9199981689453,144.9451904296875,1939700
2017-01-20,182.8300018310547,185.0399932861328,181.10000610351562,184.52999877929688,146.2209930419922,2673600
2017-01-23,184.3800048828125,185.2100067138672,183.80999755859375,185.0,146.5934295654297,2150200
2017-01-24,185.19000244140625,185.3699951171875,183.4199981689453,184.13999938964844,145.9119415283203,2315200
2017-01-25,183.89999389648438,184.22000122070312,182.08999633789062,182.39999389648438,144.5331573486328,2063800
2017-01-26,182.91000366210938,183.4199981689453,181.8699951171875,182.08999633789062,144.28753662109375,1891300
2017-01-27,182.57000732421875,182.67999267578125,178.52999877929688,179.50999450683594,142.2431640625,2194000
2017-01-30,179.9600067138672,179.97999572753906,176.6199951171875,177.74000549316406,140.84059143066406,1716100
2017-01-31,179.00999450683594,184.07000732421875,179.00999450683594,183.77000427246094,145.61874389648438,3403200
2017-02-01,185.3800048828125,186.0,181.49000549316406,181.52999877929688,143.84381103515625,2925100
2017-02-02,181.30999755859375,183.52000427246094,181.30999755859375,182.9600067138672,144.97694396972656,1535100
2017-02-03,184.10000610351562,185.41000366210938,183.77000427246094,185.3300018310547,146.85488891601562,1805300
2017-02-06,184.24000549316406,185.5,181.75,182.07000732421875,144.2716827392578,1179400
2017-02-07,182.1300048828125,183.36000061035156,178.52000427246094,179.05999755859375,141.88656616210938,1812900
2017-02-08,179.25999450683594,181.13999938964844,178.66000366210938,180.6199951171875,143.12269592285156,1406100
2017-02-09,181.00999450683594,182.8699951171875,180.7899932861328,181.99000549316406,144.2082977294922,1298500
2017-02-10,180.3699951171875,182.67999267578125,180.0500030517578,182.10000610351562,145.6964874267578,1193500
2017-02-13,182.8300018310547,183.7899932861328,180.52999877929688,181.6699981689453,145.3524169921875,1250600
2017-02-14,181.0800018310547,182.38999938964844,179.85000610351562,180.94000244140625,144.76834106445312,1079700
2017-02-15,180.42999267578125,180.8300018310547,176.83999633789062,178.5399932861328,142.84814453125,1954900
2017-02-16,178.8800048828125,180.86000061035156,178.5500030517578,179.17999267578125,143.36019897460938,1373100
2017-02-17,179.36000061035156,182.0500030517578,178.38999938964844,181.08999633789062,144.8883819580078,1657800
2017-02-21,181.52999877929688,185.6199951171875,181.0399932861328,185.16000366210938,148.14474487304688,1521200
2017-02-22,184.8300018310547,185.69000244140625,183.60000610351562,184.6999969482422,147.7766876220703,1469200
2017-02-23,184.6999969482422,185.7899932861328,183.6300048828125,184.99000549316406,148.0087127685547,1043700
2017-02-24,184.69000244140625,184.7100067138672,181.89999389648438,184.2899932861328,147.44866943359375,1213100
2017-02-27,185.0399932861328,187.35000610351562,184.3000030517578,186.3300018310547,149.08084106445312,1313800
2017-02-28,185.6699981689453,186.3699951171875,182.7899932861328,184.39999389648438,147.53668212890625,1841800
2017-03-01,184.27000427246094,184.8800048828125,182.22000122070312,182.52000427246094,146.0325164794922,1845900
2017-03-02,182.52000427246094,182.55999755859375,179.60000610351562,181.13999938964844,144.92840576171875,1566500
2017-03-03,181.50999450683594,181.72000122070312,178.80999755859375,179.39999389648438,143.5362091064453,1729600
2017-03-06,178.72999572753906,180.1300048828125,177.52999877929688,178.8000030517578,143.05616760253906,1104200
2017-03-07,178.49000549316406,179.08999633789062,175.9199981689453,177.2899932861328,141.8480224609375,1379700
2017-03-08,176.5399932861328,176.89999389648438,173.66000366210938,174.69000244140625,139.76780700683594,3275700
2017-03-09,174.66000366210938,174.77000427246094,169.1699981689453,169.32000732421875,135.4713134765625,4031600
2017-03-10,169.32000732421875,171.8000030517578,167.58999633789062,168.1699981689453,134.55120849609375,3101200
2017-03-13,169.0,169.75999450683594,166.88999938964844,168.69000244140625,134.96725463867188,2719600
2017-03-14,168.11000061035156,169.38999938964844,166.64999389648438,167.22999572753906,133.79913330078125,2718900
2017-03-15,168.00999450683594,172.97999572753906,167.5,170.0,136.0153350830078,2657100
2017-03-16,170.0,170.5800018310547,169.0,169.39999389648438,135.53533935546875,1110200
2017-03-17,168.92999267578125,169.72000122070312,167.00999450683594,168.02000427246094,134.4311981201172,2846800
2017-03-20,168.4499969482422,169.22000122070312,167.75999450683594,168.11000061035156,134.50318908691406,1076000
2017-03-21,168.57000732421875,169.72000122070312,166.9199981689453,168.9600067138672,135.18328857421875,2042000
2017-03-22,168.7100067138672,169.0,163.5500030517578,165.39999389648438,132.33494567871094,2554700
2017-03-23,165.60000610351562,169.58999633789062,165.47999572753906,167.55999755859375,134.0631561279297,1459700
2017-03-24,167.89999389648438,168.35000610351562,166.5,167.9499969482422,134.37518310546875,1545900
2017-03-27,166.9199981689453,168.36000061035156,165.57000732421875,166.14999389648438,132.9349822998047,1598200
2017-03-28,166.14999389648438,168.1199951171875,165.25,168.0500030517578,134.45518493652344,1980600
2017-03-29,167.82000732421875,169.88999938964844,167.07000732421875,169.86000061035156,135.90335083007812,1916500
2017-03-30,169.17999267578125,171.0,167.35000610351562,170.0399932861328,136.04737854003906,1548100
2017-03-31,170.36000061035156,172.49000549316406,170.22000122070312,172.02999877929688,137.63955688476562,2052000
2017-04-03,172.27999877929688,174.8800048828125,171.80999755859375,174.05999755859375,139.26373291015625,2526500
2017-04-04,174.0500030517578,175.7100067138672,170.42999267578125,170.55999755859375,136.4634246826172,2966100
2017-04-05,171.0,171.60000610351562,170.05999755859375,170.2899932861328,136.24740600585938,1725000
2017-04-06,170.0800018310547,170.6300048828125,169.0399932861328,169.8000030517578,135.85533142089844,1819800
2017-04-07,169.6199951171875,170.91000366210938,168.9499969482422,169.80999755859375,135.86331176757812,1501100
2017-04-10,169.6699981689453,171.60000610351562,169.1699981689453,171.49000549316406,137.20748901367188,1379400
2017-04-11,171.41000366210938,173.97000122070312,171.2899932861328,173.35000610351562,138.6956787109375,1807600
2017-04-12,172.82000732421875,174.8300018310547,172.14999389648438,173.27999877929688,138.6396484375,1913900
2017-04-13,173.32000732421875,174.22999572753906,172.7899932861328,173.83999633789062,139.08770751953125,1043300
2017-04-17,174.3699951171875,176.1699981689453,173.8300018310547,174.57000732421875,139.67176818847656,1215700
2017-04-18,173.82000732421875,174.8300018310547,173.38999938964844,174.72999572753906,139.79978942871094,1190200
2017-04-19,174.39999389648438,175.8300018310547,173.75999450683594,174.42999267578125,139.55975341796875,1367000
2017-04-20,174.75999450683594,174.97000122070312,173.1300048828125,174.72999572753906,139.79978942871094,1145900
2017-04-21,174.60000610351562,174.97999572753906,171.3000030517578,171.97999572753906,137.59954833984375,2003800
2017-04-24,173.02000427246094,173.16000366210938,167.5399932861328,168.94000244140625,135.16726684570312,2407300
2017-04-25,169.32000732421875,169.5500030517578,167.4199981689453,168.0399932861328,134.4471893310547,1754600
2017-04-26,167.6199951171875,167.72999572753906,164.8800048828125,165.0399932861328,132.04689025878906,2025600
2017-04-27,165.0399932861328,170.0,165.0399932861328,167.8699951171875,134.31118774414062,2388200
2017-04-28,167.64999389648438,167.82000732421875,164.8300018310547,165.25999450683594,132.2229461669922,1838300
2017-05-01,166.22000122070312,170.24000549316406,164.8300018310547,168.61000061035156,134.9032440185547,2955500
2017-05-02,168.75,169.72999572753906,167.38999938964844,168.7899932861328,135.04725646972656,1954800
2017-05-03,169.4600067138672,169.77999877929688,165.1999969482422,165.58999633789062,132.48695373535156,1520500
2017-05-04,164.61000061035156,165.7100067138672,163.3000030517578,165.4199981689453,132.35096740722656,2223200
2017-05-05,165.4499969482422,165.88999938964844,164.05999755859375,164.52000427246094,131.630859375,1665000
2017-05-08,164.83999633789062,165.0,160.4499969482422,162.83999633789062,130.28671264648438,2399600
2017-05-09,163.0,163.0,160.66000366210938,162.4600067138672,129.98269653320312,2041000
2017-05-10,162.4600067138672,165.75,162.19000244140625,165.64999389648438,132.53497314453125,2429300
2017-05-11,163.30999755859375,163.49000549316406,159.6699981689453,161.77999877929688,129.43861389160156,2684400
2017-05-12,161.4499969482422,161.66000366210938,157.30999755859375,157.47999572753906,125.99822235107422,2834800
2017-05-15,155.72000122070312,157.64999389648438,155.50999450683594,156.16000366210938,126.34615325927734,2108400
2017-05-16,156.16000366210938,156.22999572753906,153.22000122070312,154.1300048828125,124.70370483398438,3241200
2017-05-17,153.92999267578125,156.0500030517578,152.08999633789062,154.25999450683594,124.80889892578125,3276400
2017-05-18,153.69000244140625,154.75999450683594,152.50999450683594,154.00999450683594,124.60659790039062,2319600
2017-05-19,154.22999572753906,159.16000366210938,153.3000030517578,157.8699951171875,127.72965240478516,4364900
2017-05-22,158.38999938964844,160.1199951171875,156.94000244140625,157.60000610351562,127.51121520996094,2106100
2017-05-23,157.60000610351562,158.25999450683594,156.83999633789062,157.25,127.22803497314453,1802000
2017-05-24,157.3699951171875,159.97999572753906,156.8300018310547,159.77999877929688,129.2750244140625,1619600
